icao,identity,inFlight,inGround,flightInfo_lat,flightInfo_long,flightInfo_velovity_speed,flightInfo_velovity_magHeading,flightInfo_velovity_verticalSpeed,flightInfo_altitude,flight_angle,gndInfo_lat,gndInfo_long,gndInfo_speed,gndInfo_altitude,raw_signal_hexcode,raw_signal_timestamp,raw_decodedHex,raw_DecodedMsg_msgType,raw_DecodedMsg_msg
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.4423,88.61609,475,108.63,0,41000,108,,,,,8D06A0FE58D30405F617AF739AC2,0F8FC41BEC9A22,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D30405F617AF', 'PI': '739AC2'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 763, 'LON_CPR': 6063}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44197,88.61712,476,108.36,0,41000,109,,,,,8D06A0FE9911C592F004634FC90F,0F8FFA800DB039,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C592F00463', 'PI': '4FC90F'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 1, 'LAT_CPR': 51576, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.44096,88.62055,475,108.13,0,41000,108,,,,,8D06A0FE9911C592B00463C5315D,0F90441C905C3E,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C592B00463', 'PI': 'C5315D'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 1, 'LAT_CPR': 51544, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.4403,88.62282,475,107.86,0,41000,107,,,,,8D06A0FE9911C692700463A0D2F0,0F908717F18738,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C692700463', 'PI': 'A0D2F0'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 1, 'LAT_CPR': 84280, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43937,88.62604,476,107.6,0,41000,107,,,,,8D06A0FE58D3040578186F850CC1,0F90D481B0C63C,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D3040578186F', 'PI': '850CC1'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 700, 'LON_CPR': 6255}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43867,88.62837,475,107.48,0,41000,109,,,,,8D06A0FE9911C7921004636C5C45,0F91059B3F2837,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C792100463', 'PI': '6C5C45'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 0, 'F': 1, 'LAT_CPR': 117000, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43831,88.62961,475,107.37,0,41000,107,,,,,8D06A0FE58D3004ACE96C1F0F461,0F9136C80B5513,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D3004ACE96C1', 'PI': 'F0F461'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 0, 'LAT_CPR': 9575, 'LON_CPR': 38593}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43741,88.63293,475,106.99,0,41000,105,,,,,8D06A0FE58D304052418F4733DE9,0F9193C4541728,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D304052418F4', 'PI': '733DE9'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 1, 'LAT_CPR': 658, 'LON_CPR': 6388}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43675,88.63536,476,106.72,0,41000,105,,,,,8D06A0FE58D3004A8A9732B91C6D,0F91D83D012338,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '58D3004A8A9732', 'PI': 'B91C6D'}",Airborne_position,"[{'TC': 11, 'SS': 0, 'SAF': 0, 'ALT': 3376, 'T': 0, 'F': 0, 'LAT_CPR': 9541, 'LON_CPR': 38706}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43643,88.6364,475,106.49,0,41000,108,,,,,8D06A0FE9911C991100463023364,0F921247366B27,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911C991100463', 'PI': '023364'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 1, 'F': 0, 'LAT_CPR': 51336, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43578,88.63894,476,106.34,0,41000,105,,,,,8D06A0FE9911CA90F004630951B3,0F92500B65582F,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911CA90F00463', 'PI': '0951B3'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 1, 'F': 0, 'LAT_CPR': 84088, 'LON_CPR': 1123}]"
06A0FE,"{'category': 5, 'callsign': 'QTR818__', 'typecode': 4, 'aircraftType': 'Heavy (larger than 136000 kg)', 'aircraftTypeId': 16}",True,False,24.43518,88.64127,475,106.11,0,41000,104,,,,,8D06A0FE9911CA90B0046383A9E1,0F9288985AB529,"{'DF': 17, 'CA': 5, 'ICAO': '06A0FE', 'ME': '9911CA90B00463', 'PI': '83A9E1'}",Airborne_position,"[{'TC': 19, 'SS': 0, 'SAF': 1, 'ALT': 284, 'T': 1, 'F': 0, 'LAT_CPR': 84056, 'LON_CPR': 1123}]"
